Latitude,Longitude
51.52472,-0.035507
51.531643,-0.056981
51.519103,-0.01701
51.527563,-0.022698
51.489966,-0.022308
51.53093,-0.068257
51.509078,-0.073793
51.51464,-0.062028
51.507894,-0.008274
51.507838,-0.004962
51.524116,-0.058599
51.521756,-0.046446
51.526984,-0.058044
51.519341,-0.058081
51.480166,-0.4532
51.581946,-0.000129
51.552985,-0.005151
51.625471,-0.00544
51.557908,0.006749
51.553711,0.004978
51.559071,0.007089
51.577917,-0.017049
51.586151,0.006406
51.579759,-0.003689
51.600502,0.013826
51.593368,-0.026771
51.603561,0.019015
51.555334,0.066937
51.590183,0.048884
51.564158,0.025061
51.560316,0.080148
51.556964,0.066289
51.570791,0.097943
51.590674,0.077203
51.579561,0.064861
51.605755,0.053196
51.578483,0.080111
51.549433,0.07518
51.556877,0.066141
51.582133,0.117375
51.591717,0.027874
51.557011,0.068744
51.577514,0.043118
51.557046,0.066726
51.564434,0.081201
51.57665,0.066749
51.583207,0.015515
51.555406,0.229957
51.579348,0.280349
51.576352,0.20659
51.58021,0.178197
51.559996,0.229748
51.611142,0.259265
51.556933,0.24417
51.55728,0.249525
51.606764,0.257748
51.586421,0.173009
51.580541,0.184564
51.55799,0.240615
51.605711,0.165698
51.54756,0.21688
51.565678,0.185872
51.605115,0.159026
51.555145,0.21999
51.522277,0.049438
51.548852,0.005197
51.545073,0.036617
51.528123,0.049412
51.543727,0.036412
51.52598,0.074113
51.549009,0.042995
51.547032,0.032521
51.550285,0.036849
51.541775,0.003588
51.547926,0.038042
51.543905,0.036564
51.535455,-0.005485
51.536783,0.016779
51.549988,0.064098
51.515922,0.011389
51.539784,-0.000969
51.533462,0.05268
51.533144,0.055405
51.552569,0.024402
51.520314,0.058864
51.552779,0.053694
51.532987,0.054101
51.552691,0.053546
51.534213,0.121639
51.551304,0.160804
51.54399,0.147766
51.587223,0.129305
51.544913,0.091704
51.547274,0.12542
51.531683,0.11734
51.55546,0.130273
51.534206,0.126974
51.463807,-0.132568
51.470604,-0.113428
51.483799,-0.123109
51.484626,-0.11861
51.501675,-0.110704
51.436423,-0.090664
51.481209,-0.11299
51.47458,-0.120176
51.446229,-0.124363
51.46482,-0.139725
51.49872,-0.117021
51.461824,-0.137975
51.437387,-0.105732
51.438268,-0.126991
51.430137,-0.135955
51.504863,-0.113166
51.49872,-0.117021
51.447522,-0.132081
51.425108,-0.130694
51.459037,-0.115488
51.452981,-0.147403
51.477428,-0.101625
51.505558,-0.111696
51.486249,-0.124449
51.427658,-0.104696
51.439373,-0.106226
51.46875,-0.126751
51.434959,-0.128134
51.459555,-0.131014
51.462449,-0.115204
51.503645,-0.10457
51.490326,-0.103971
51.489578,-0.096655
51.493803,-0.08553
51.479661,-0.067688
51.471496,-0.052482
51.460863,-0.062004
51.502038,-0.077692
51.44214,-0.066395
51.494131,-0.094593
51.473917,-0.062891
51.497538,-0.07745
51.498218,-0.086066
51.498428,-0.104499
51.428529,-0.08639
51.473958,-0.092841
51.469885,-0.063782
51.493458,-0.048233
51.495316,-0.10117
51.456579,0.010794
51.443849,-0.01797
51.446173,0.014511
51.427865,-0.056927
51.473727,-0.029923
51.456333,-0.022323
51.456411,-0.0216
51.445021,-0.002233
51.428534,-0.037766
51.428427,-0.052876
51.428482,-0.013312
51.486694,-0.036278
51.449591,-0.017145
51.446028,-0.019171
51.428001,-0.032754
51.450798,0.012267
51.474832,-0.026131
51.45753,-0.013347
51.420998,-0.001555
51.433836,-0.000275
51.442252,-0.035307
51.456406,-0.021312
51.424978,-0.013464
51.473261,0.0134
51.447274,-0.018397
51.444731,0.004229
51.445483,0.007572
51.432392,0.005272
51.39907,-0.018325
51.415677,-0.048672
51.359622,0.088565
51.384356,-0.025716
51.377199,-0.022575
51.39574,0.034289
51.387672,0.109103
51.406562,-0.009374
51.408803,-0.040912
51.418733,0.066808
51.407777,-0.044119
51.378145,0.108808
51.417312,-0.044287
51.413345,0.040679
51.390882,-0.028741
51.410095,0.010192
51.415002,0.017742
51.609947,-0.355638
51.589843,-0.332833
51.598476,-0.270718
51.609947,-0.355638
51.587092,-0.304063
51.554702,-0.315366
51.535658,-0.201581
51.562677,-0.300932
51.546555,-0.256246
51.580232,-0.277617
51.560734,-0.278643
51.542116,-0.266222
51.587766,-0.251925
51.55445,-0.225074
51.541388,-0.205825
51.537674,-0.233658
51.53631,-0.238613
51.535861,-0.244687
51.540708,-0.202535
51.578691,-0.326458
51.587149,-0.301752
51.552931,-0.243597
51.541574,-0.278212
51.558604,-0.250159
51.566223,-0.278868
51.557789,-0.249757
51.540662,-0.302041
51.551434,-0.21596
51.585894,-0.25907
51.492713,0.053298
51.488777,0.10786
51.473493,0.01557
51.452839,0.034667
51.491479,0.082486
51.450658,0.056592
51.485438,0.006014
51.47622,0.0347
51.451791,0.058657
51.475027,0.010022
51.457751,0.041795
51.434799,0.063505
51.497743,0.001656
51.493017,0.009805
51.456656,0.042754
51.472853,-0.015417
51.485165,0.10366
51.462336,0.107937
51.444766,0.134615
51.466058,0.145687
51.43934,0.13134
51.486512,0.167966
51.490279,0.153883
51.487208,0.149705
51.454068,0.152178
51.632045,-0.143005
51.617749,-0.266663
51.589302,-0.164094
51.598611,-0.172815
51.610613,-0.175511
51.603474,-0.190671
51.573293,-0.22232
51.581714,-0.190814
51.557739,-0.216579
51.613672,-0.187232
51.625744,-0.159733
51.611124,-0.244384
51.62926,-0.166093
51.639461,-0.180134
51.591208,-0.211803
51.63004,-0.175743
51.651876,-0.197996
51.591118,-0.211807
51.652811,-0.212126
51.632227,-0.143142
51.592074,-0.25739
51.656993,-0.203287
51.590667,-0.194067
51.589784,-0.254591
51.589691,-0.165955
51.589198,-0.221554
51.604298,-0.269197
51.600831,-0.194242
51.587719,-0.23677
51.472062,-0.165637
51.516634,-0.06843
51.486622,-0.170814
51.574183,-0.008985
51.590658,0.047462
51.490728,-0.186208
51.484004,-0.164438
51.48923,-0.130953
51.453644,-0.348164
51.566067,-0.012947
51.630095,-0.077774
51.53286,-0.166078
51.509209,-0.224527
51.513435,-0.027489
51.572399,-0.091032
51.514902,-0.226324
51.471654,-0.349961
51.614898,-0.127816
51.563511,0.026042
51.455626,-0.21941
51.643757,-0.044675
51.518029,-0.038678
51.59892,-0.03606
51.520186,-0.149289
51.557436,-0.056026
51.389556,-0.227151
51.49296,-0.167824
51.57651,0.043939
51.47575,-0.032572
51.446654,-0.019
51.588805,-0.110122
51.494036,-0.094308
51.494833,0.121106
51.47787,-0.123497
51.596377,-0.262568
51.527711,-0.10804
51.517366,-0.404088
51.375096,-0.058157
51.50062,-0.035535
51.501306,-0.093429
51.527957,-0.128935
51.587589,-0.118401
51.414065,-0.131863
51.587677,-0.345039
51.489192,0.114794
51.347941,-0.04753
51.575489,-0.098552
51.463025,-0.134327
51.539596,-0.473104
51.60435,-0.189192
51.561311,-0.256836
51.48749,-0.095446
51.473956,-0.092697
51.51079,-0.319581
51.477003,-0.070105
51.557439,-0.167974
51.568935,0.170299
51.591408,0.030171
51.480842,0.078833
51.52732,-0.056588
51.477319,-0.117183
51.470872,-0.276844
51.450166,-0.331163
51.465064,-0.261082
51.441838,-0.352763
51.425919,-0.339814
51.461599,-0.288422
51.413425,-0.378806
51.450893,-0.331712
51.429389,-0.356375
51.40767,-0.346658
51.455462,-0.330538
51.45294,-0.330198
51.428933,-0.343157
51.432955,-0.386459
51.477804,-0.404462
51.492686,-0.286537
51.492307,-0.260766
51.492786,-0.268815
51.473463,-0.337944
51.492324,-0.261918
51.491157,-0.305033
51.480614,-0.3734
51.474823,-0.338759
51.455806,-0.413577
51.492808,-0.410132
51.488407,-0.313922
51.451568,-0.406096
51.492173,-0.276041
51.477886,-0.403883
51.378744,-0.280019
51.384328,-0.292888
51.402587,-0.256552
51.400937,-0.266535
51.33894,-0.319556
51.380974,-0.278786
51.408515,-0.305072
51.394367,-0.266208
51.409475,-0.303023
51.416622,-0.180082
51.399993,-0.239399
51.408033,-0.229888
51.405223,-0.164144
51.403072,-0.240862
51.391894,-0.203487
51.403747,-0.214094
51.43377,-0.195658
51.409475,-0.230119
51.398786,-0.219031
51.447517,-0.148776
51.4621,-0.172659
51.464033,-0.187122
51.472143,-0.165058
51.435635,-0.159471
51.46508,-0.244093
51.477068,-0.146571
51.432848,-0.153829
51.451754,-0.207327
51.457294,-0.170116
51.44959,-0.242529
51.43857,-0.163095
51.462662,-0.209059
51.459746,-0.171601
51.47215,-0.16549
51.472482,-0.163748
51.447799,-0.155241
51.438233,-0.147424
51.432555,-0.163767
51.457563,-0.181621
51.441126,-0.165582
51.460718,-0.217197
51.458883,-0.173939
51.436313,-0.179875
51.478091,-0.14869
51.484594,-0.12783
51.443722,-0.164759
51.461546,-0.189093
51.460022,-0.17778
51.508703,-0.337238
51.511371,-0.380087
51.541889,-0.375975
51.511445,-0.315089
51.522575,-0.26437
51.508979,-0.337661
51.516562,-0.30827
51.495966,-0.365074
51.529749,-0.293652
51.510628,-0.371899
51.526466,-0.278206
51.50279,-0.288752
51.525584,-0.341813
51.512603,-0.308129
51.546574,-0.370183
51.546221,-0.370629
51.547457,-0.368998
51.502966,-0.390039
51.510868,-0.257177
51.494604,-0.370597
51.530842,-0.30082
51.512696,-0.320808
51.513939,-0.301017
51.551477,-0.360633
51.512044,-0.383234
51.534727,-0.339751
51.531459,-0.293733
51.575121,-0.425878
51.575042,-0.406687
51.49978,-0.420263
51.604589,-0.417205
51.514599,-0.432289
51.518055,-0.408533
51.566345,-0.415215
51.515366,-0.395943
51.582189,-0.409901
51.614071,-0.426842
51.497985,-0.468012
51.535386,-0.467478
51.492736,-0.418058
51.55492,-0.40162
51.494989,-0.445351
51.513086,-0.420091
51.613576,-0.436969
51.516084,-0.409034
51.527188,-0.385869
51.480516,-0.432162
51.575254,-0.469889
51.523767,-0.411937
51.601516,-0.40937
51.677275,-0.048583
51.676404,-0.0181
51.682527,-0.050816
51.614128,-0.102282
51.68284,-0.053407
51.680014,-0.051069
51.64712,-0.046843
51.642408,-0.06092
51.626575,-0.099017
51.651752,-0.071364
51.664821,-0.056782
51.61615,-0.082841
51.625445,-0.107011
51.682916,-0.052535
51.611626,-0.043023
51.61107,-0.135918
51.682446,-0.056751
51.573201,-0.140931
51.583908,-0.074383
51.588828,-0.061904
51.598046,-0.092123
51.59255,-0.113721
51.600527,-0.067904
51.579944,-0.079458
51.569638,-0.10933
51.584861,-0.077663
51.583131,-0.087407
51.579339,-0.080927
51.58396,-0.072071
51.582543,-0.07343
51.570594,-0.096159
51.606936,-0.085829
51.608055,-0.110478
51.597075,-0.109923
51.600792,-0.111791
51.384088,-0.118713
51.37505,-0.104715
51.346514,-0.10302
51.345282,-0.044484
51.324247,-0.138817
51.397352,-0.110262
51.369017,-0.104245
51.344359,-0.11431
51.387617,-0.064814
51.343336,-0.101141
51.400716,-0.118174
51.391048,-0.065675
51.315138,-0.137177
51.336288,-0.077026
51.335282,-0.120281
51.342105,-0.113971
51.381889,-0.082875
51.380632,-0.088533
51.359471,-0.097889
51.393647,-0.114727
51.382002,-0.106439
51.39816,-0.07702
51.349266,-0.100753
51.386688,-0.192481
51.383963,-0.19072
51.363112,-0.151176
51.36011,-0.148999
51.362564,-0.185099
51.369298,-0.219601
51.360409,-0.202852
51.347609,-0.195024
51.36345,-0.219397
54.221518,-3.2719
54.892906,-2.923125
54.381532,-2.911151
54.821266,-3.107483
54.184601,-2.727526
54.252843,-3.122436
54.344731,-2.775578
54.298574,-3.095098
54.773769,-3.429707
54.889616,-2.930377
54.557936,-2.497876
54.901694,-2.937361
54.891228,-2.931038
54.664276,-3.361514
54.71266,-3.49617
54.888028,-2.926443
54.885658,-2.942445
54.190083,-2.912452
54.839897,-2.989805
54.365516,-2.771968
54.439858,-3.48297
54.547736,-3.587532
54.448883,-3.501805
54.367527,-2.722906
54.70075,-2.770716
54.538064,-3.564125
54.898562,-2.935729
54.895316,-2.937057
54.639313,-3.327055
54.540346,-3.56143
54.112215,-3.229236
54.758369,-2.739954
54.836457,-3.077225
54.900883,-3.015941
54.898471,-2.935883
53.73858,-2.982544
53.747439,-3.031035
53.774364,-2.84185
53.793239,-2.894162
53.791622,-3.004125
53.803762,-3.03524
53.82288,-3.017481
53.783805,-3.045829
53.793022,-3.040289
53.804135,-3.044057
53.79397,-3.002815
53.865876,-3.034797
53.82834,-3.03068
53.832802,-3.055103
53.864411,-3.027461
53.8135,-3.05234
53.827937,-3.046016
53.816779,-3.03708
54.042045,-2.796824
54.0422,-2.795071
54.066707,-2.805044
54.04695,-2.790336
54.055462,-2.798548
54.05695,-2.819139
54.064013,-2.876698
54.183558,-2.621547
54.065619,-2.827698
54.012005,-2.893017
54.086068,-2.824879
54.06155,-2.828641
54.126346,-2.771601
54.106883,-2.790129
54.064997,-2.835677
54.08185,-2.835634
54.063238,-2.880731
53.871909,-3.010367
53.875695,-3.032316
53.873843,-2.95301
53.84754,-2.990034
53.938979,-2.774735
53.85723,-2.983421
53.947393,-2.775882
53.880314,-3.010296
53.853503,-3.005758
53.848444,-2.987182
53.904995,-3.031516
53.605703,-2.562945
53.738677,-2.638494
53.693202,-2.671942
53.617468,-2.640155
53.671599,-2.745315
53.649145,-2.626187
53.68728,-2.668304
53.537927,-2.757104
53.592713,-2.728228
53.566954,-2.883855
53.565573,-2.888266
53.660827,-2.826723
53.576256,-2.878023
53.559751,-2.798738
53.56633,-2.873378
53.608461,-2.836869
53.606818,-2.899696
53.605623,-2.840244
53.71873,-2.682911
53.72223,-2.634744
53.720982,-2.66755
53.768709,-2.707056
53.754406,-2.716628
53.763395,-2.707315
53.781999,-2.670187
53.773192,-2.666739
53.773873,-2.689359
53.780422,-2.67728
53.768828,-2.742333
53.771525,-2.724734
53.767959,-2.757686
53.771556,-2.761696
53.769083,-2.737467
53.654659,-2.454035
53.733581,-2.452763
53.721651,-2.534319
53.774192,-2.480209
53.731022,-2.508214
53.710728,-2.481607
53.76671,-2.485585
53.723749,-2.461902
53.743933,-2.354878
53.754851,-2.379312
53.763848,-2.459005
53.770908,-2.381005
53.766604,-2.391752
53.752229,-2.357875
53.744762,-2.394385
53.752347,-2.360757
53.875044,-2.389662
53.774568,-2.504507
53.874827,-2.387318
53.955012,-2.559852
53.88518,-2.406476
53.795368,-2.341193
53.958299,-2.336518
53.797075,-2.245911
53.787845,-2.241045
53.78622,-2.235375
53.790992,-2.265988
53.791544,-2.264474
53.866206,-2.171636
53.856325,-2.180139
53.859709,-2.170393
53.836096,-2.216006
53.835486,-2.22047
53.838721,-2.215746
53.743297,-2.219108
53.690739,-2.320221
53.704884,-2.249721
54.123098,-2.756576
53.712731,-2.5186
53.608679,-2.688268
54.074063,-2.771624
54.12826,-2.750304
53.729003,-2.639014
53.409721,-3.042046
53.386198,-3.02839
53.415927,-3.031214
53.398702,-3.047943
53.383927,-3.08186
53.401191,-3.110726
53.390823,-3.104291
53.370192,-3.079859
53.435086,-3.040258
53.388777,-3.021084
53.412078,-3.039696
53.400735,-3.111466
53.391765,-3.018599
53.393123,-3.027955
53.514353,-2.944774
53.603693,-3.032911
53.487549,-2.958195
53.485709,-3.017684
53.521529,-2.946743
53.638444,-2.972804
53.637353,-3.006961
53.652428,-2.999301
53.554482,-3.05828
53.469867,-2.998925
53.490055,-3.02457
53.470803,-2.98358
53.48284,-2.951307
53.652323,-3.011857
53.515656,-3.036952
53.447342,-2.972497
53.64639,-2.979492
53.496073,-2.982205
53.639868,-3.007172
53.508134,-2.935437
53.49571,-2.982649
53.402929,-2.856115
53.484046,-2.875832
53.357636,-2.802617
53.482662,-2.892832
53.413757,-2.875139
53.472709,-2.901512
53.383806,-2.814085
53.426301,-2.868474
53.429125,-2.798696
53.414321,-2.859353
53.425426,-2.800733
53.422626,-2.81588
53.408731,-2.79696
53.430427,-2.764554
53.457852,-2.734473
53.435837,-2.703385
53.43218,-2.743212
53.470169,-2.719319
53.448591,-2.749371
53.492304,-2.715624
53.439649,-2.697125
53.471096,-2.634968
53.416222,-2.764901
53.444946,-2.923358
53.421023,-2.94782
53.405406,-2.97831
53.407927,-2.988748
53.463769,-2.95314
53.435723,-2.975393
53.435173,-2.920136
53.399586,-2.975469
53.446117,-2.899443
53.405954,-2.966138
53.443874,-2.95676
53.406398,-2.988863
53.461967,-2.964848
53.432141,-2.984644
53.460731,-2.961959
53.409043,-2.973278
53.42155,-2.926463
53.40594,-2.978924
53.423046,-2.975705
53.406398,-2.988863
53.442274,-2.931732
53.348817,-2.880418
53.398423,-2.941151
53.37435,-2.903943
53.39278,-2.961178
53.406968,-2.881619
53.392937,-2.906743
53.338721,-2.847169
53.391985,-2.959506
53.400377,-2.885543
53.389095,-2.949967
53.359236,-2.856892
53.379664,-2.914429
53.356262,-2.894696
53.489554,-2.241672
53.498422,-2.215839
53.478452,-2.237691
53.512213,-2.223931
53.481523,-2.195214
53.495662,-2.2394
53.501752,-2.228173
53.475341,-2.21988
53.515075,-2.21253
53.482013,-2.232768
53.489773,-2.201446
53.502109,-2.188328
53.481653,-2.203397
53.492057,-2.248755
53.502237,-2.218557
53.478352,-2.247259
53.469376,-2.232202
53.456337,-2.248155
53.466596,-2.24228
53.465323,-2.196495
53.457772,-2.227109
53.465644,-2.233161
53.453416,-2.171458
53.426404,-2.200515
53.432077,-2.230057
53.436805,-2.215632
53.399122,-2.277676
53.37888,-2.265488
53.378933,-2.265654
53.466201,-2.228585
53.449241,-2.23673
53.467508,-2.216706
53.436056,-2.245041
53.44105,-2.219161
53.44068,-2.188538
53.446386,-2.239454
53.448797,-2.251996
53.470292,-2.223108
53.501415,-2.260961
53.490696,-2.282825
53.503271,-2.33809
53.507278,-2.283388
53.478211,-2.278795
53.489096,-2.368346
53.503494,-2.338529
53.501098,-2.262211
53.507693,-2.250837
53.483318,-2.340538
53.476534,-2.269201
53.446206,-2.039384
53.479407,-2.093585
53.482312,-2.113271
53.429835,-2.160526
53.393904,-2.096826
53.429951,-2.155078
53.408691,-2.149149
53.405388,-2.15878
53.401987,-2.161444
53.393659,-2.234812
53.445076,-2.157377
53.380396,-2.217842
53.373127,-2.216678
53.365926,-2.07972
53.369825,-2.191998
53.592316,-2.411426
53.550894,-2.524649
53.586321,-2.451082
53.583418,-2.443952
53.565287,-2.367226
53.551381,-2.392946
53.598773,-2.541517
53.588537,-2.430303
53.568515,-2.546083
53.557795,-2.41805
53.532439,-2.584981
53.535487,-2.654188
53.538387,-2.631387
53.524815,-2.500041
53.479535,-2.587975
53.417072,-2.288987
53.445938,-2.348686
53.452945,-2.393257
53.447067,-2.31417
53.466712,-2.301978
53.463435,-2.281936
53.45287,-2.287287
53.459451,-2.271066
53.390983,-2.34768
53.376126,-2.344327
53.398408,-2.359697
53.424476,-2.318443
53.419487,-2.331707
53.424472,-2.295719
53.594963,-2.282872
53.573459,-2.295459
53.573593,-2.364127
53.600666,-2.261165
53.63106,-2.365937
53.527487,-2.254574
53.538871,-2.272539
53.54671,-2.199453
53.660143,-2.087916
53.616515,-2.149805
53.591717,-2.213897
53.620944,-2.110195
53.612113,-2.132513
53.591595,-2.206614
53.55954,-2.191769
53.618854,-2.161938
53.61111,-2.152401
53.550979,-2.17718
53.543648,-2.115186
53.525217,-2.119661
53.530062,-2.144144
53.496448,-2.162119
53.575468,-2.093525
53.543949,-2.119186
53.536755,-2.008703
53.531324,-2.051065
53.436654,-2.315659
53.534626,-2.696828
53.487927,-2.377198
53.489428,-2.362622
53.576019,-2.419468
53.503274,-2.661818
53.454812,-2.027932
53.445654,-2.44015
53.604186,-2.104515
53.490297,-2.378108
53.54627,-2.271967
53.193099,-2.516649
53.303534,-2.959172
53.02971,-2.621756
53.399687,-2.511778
53.275032,-2.603415
53.224712,-2.95741
53.392208,-2.449433
53.088215,-2.444767
53.41304,-2.597845
53.365836,-2.729433
53.282752,-2.915508
53.10793,-2.48366
53.197349,-2.843032
53.282934,-2.761919
53.330503,-2.411095
53.335272,-2.132719
53.390659,-2.597681
53.308034,-2.699932
53.386175,-2.595514
53.325843,-2.456393
53.290599,-2.131231
53.362777,-2.435299
53.100259,-2.44519
53.339012,-2.735433
53.398245,-2.590569
53.272814,-2.11873
53.377185,-2.5775
53.407968,-2.605445
53.212911,-2.655553
53.206947,-2.858492
53.310606,-2.658549
53.333353,-2.749301
53.256271,-2.874619
53.236688,-2.497546
53.407002,-2.524652
53.210012,-2.675723
53.059417,-2.519226
53.392151,-2.586725
53.391985,-2.602061
53.188188,-2.44146
53.189499,-2.896309
53.401371,-2.594522
53.191944,-2.266233
53.320052,-2.657193
53.111018,-2.45277
53.276145,-2.559491
53.372373,-2.77614
53.080482,-2.735349
53.126317,-2.806521
53.182756,-2.834665
53.2074,-2.894736
53.263714,-2.138345
53.236911,-2.210176
53.245467,-2.545453
53.160019,-2.309109
53.191822,-2.886179
53.090752,-2.327874
53.094721,-2.410487
53.290849,-2.90293
53.372044,-2.728487
53.429206,-2.524324
53.165983,-2.21297
53.060053,-2.474767
53.09521,-2.44917
53.340696,-2.739367
53.228979,-2.395741
53.262726,-2.889144
53.201058,-2.877238
53.411626,-2.628214
53.141358,-2.65536
53.19905,-2.512529
53.320168,-2.435766
53.285833,-2.946925
53.06848,-2.457548
53.393773,-2.671412
53.198669,-2.896201
53.182186,-2.48225
53.388691,-2.609999
53.410419,-2.548539
53.360391,-2.508963
53.390022,-2.58647
54.926362,-1.370559
54.865209,-1.483318
55.18739,-1.518234
55.083284,-1.649804
54.995441,-1.616369
54.966488,-1.770233
54.991208,-1.583713
55.058107,-1.623614
54.99812,-1.548595
54.889186,-1.415975
55.183109,-1.577978
55.045266,-1.521256
54.97146,-1.614989
55.052592,-1.557578
54.978538,-1.495942
55.174771,-1.552944
55.011246,-1.698829
54.906605,-2.042216
55.185561,-1.557331
55.306366,-1.888656
55.108944,-1.503644
54.908098,-1.384055
54.971539,-1.571341
55.000612,-1.423878
55.015297,-1.499171
55.001514,-1.437857
54.95592,-1.682331
54.969177,-1.617494
55.079322,-2.093037
54.977595,-1.605525
55.183192,-1.602601
55.084404,-1.488784
54.92556,-1.575263
54.975189,-1.683366
54.920455,-1.375191
55.000364,-1.426524
55.191945,-1.715248
54.945067,-1.574386
55.120266,-1.554651
54.896862,-1.388842
54.992208,-1.67598
55.118781,-1.511644
54.940656,-1.366449
55.162929,-1.589445
54.975864,-1.587762
54.932213,-1.784505
54.885921,-1.428587
54.968538,-1.623061
55.161645,-1.6831
54.975608,-1.765166
54.922675,-1.77287
55.004239,-1.476592
55.518965,-1.648828
55.055421,-1.57724
55.024169,-1.49332
55.131968,-1.567491
54.929877,-1.454525
54.881055,-1.544574
55.128063,-1.50474
54.983277,-1.603531
54.9742,-1.61162
54.810831,-1.442857
55.040898,-1.564091
54.980269,-1.590858
55.065188,-2.077754
55.339118,-1.594641
55.540018,-2.005511
54.905808,-1.517656
54.962288,-1.684592
54.990064,-1.68761
55.00804,-1.458093
54.967229,-1.705625
54.996055,-1.494237
54.958911,-1.515786
54.948893,-1.643807
54.90504,-1.528021
54.990819,-1.834079
54.889549,-1.40381
54.995468,-1.616525
55.100384,-1.558163
54.926261,-1.455853
54.960429,-1.526888
54.980987,-1.44141
55.750897,-2.104411
54.789462,-1.518824
54.779347,-1.645019
54.776316,-1.584881
54.789393,-1.488655
54.777905,-1.576672
54.736614,-1.29375
54.75544,-1.364962
54.723539,-1.373923
54.763377,-1.339863
54.804804,-1.35963
54.834275,-1.519988
54.866187,-1.565589
54.864102,-1.74609
54.848272,-1.837951
54.852833,-1.828229
54.797614,-1.993806
54.777358,-1.71198
54.661498,-1.675378
54.662355,-1.632645
54.671336,-1.687999
54.685136,-1.711873
54.73851,-1.860289
54.54424,-1.867817
54.57395,-2.066776
54.522186,-1.524521
54.536978,-1.552663
54.520785,-1.541114
54.595543,-1.665579
54.507033,-1.533624
54.518547,-1.531716
54.653513,-1.450111
54.623015,-1.568586
54.622316,-1.569011
54.689313,-1.433633
54.632799,-1.627242
54.597329,-1.54126
54.650069,-1.514676
54.639113,-1.57937
54.700738,-1.59844
54.694399,-1.611442
54.651722,-1.554318
54.683929,-1.539338
53.955352,-1.126521
54.29774,-1.393046
53.999683,-1.446223
53.922984,-1.148881
54.074008,-1.23673
53.834388,-1.264723
54.415255,-1.818152
54.157884,-1.443562
54.364868,-1.398613
54.292052,-0.406149
53.990687,-1.798394
53.954418,-1.063388
53.906592,-1.186904
54.042698,-1.651845
53.980263,-1.3633
54.155215,-1.238284
54.395853,-1.687413
54.003848,-1.560047
54.047856,-0.920388
54.008466,-1.356217
53.853782,-1.115168
53.974329,-1.060197
54.195237,-0.447556
53.992288,-1.526445
54.285388,-1.383535
53.978633,-1.953217
53.91667,-1.99852
54.288817,-1.592241
54.245603,-0.451252
53.935821,-2.134146
54.008158,-1.354162
54.367056,-0.683933
54.024219,-1.702204
54.244775,-0.384091
53.925579,-1.145935
53.948677,-1.100178
53.982377,-1.536591
54.132343,-0.769335
54.126883,-1.470864
53.989388,-1.54844
53.950929,-1.085318
54.152779,-2.487964
54.411395,-1.661871
53.72642,-1.014368
53.973952,-2.222054
53.881096,-2.065926
54.257763,-0.85785
53.87899,-1.298136
53.950345,-1.098451
53.764575,-1.070456
54.517714,-1.671684
53.990797,-1.513269
53.959155,-1.090259
54.414952,-1.266376
53.952279,-1.069166
54.200751,-0.309628
53.993527,-1.521641
54.268046,-1.74579
54.079368,-1.5349
53.985324,-1.022189
54.33509,-1.437235
54.227851,-0.549547
54.120659,-2.042606
54.374879,-1.642698
54.401381,-1.776791
53.976518,-1.097215
54.253066,-1.345629
53.960517,-1.529152
53.757807,-1.0602
54.016009,-1.072002
54.240566,-0.765487
54.227737,-1.377522
54.375626,-1.706686
54.065526,-2.019249
53.873129,-1.30114
53.968541,-1.130727
53.940754,-1.060876
54.446618,-1.547156
54.064919,-1.09267
54.323119,-1.483416
54.174775,-1.478342
53.891051,-2.031082
54.128591,-1.403785
54.305492,-1.399433
53.803999,-1.489773
53.691793,-1.599713
53.778745,-1.610419
53.592361,-1.621352
53.769922,-1.530999
53.808614,-1.716748
53.828644,-1.79896
53.732621,-1.838983
53.690097,-1.577014
53.823249,-1.614412
53.815791,-1.538689
53.724738,-1.860231
53.774344,-2.004822
53.78978,-1.77911
53.733412,-1.729381
53.808572,-1.5087
53.750209,-1.52394
53.648862,-1.609953
53.709586,-1.335775
53.755872,-1.767002
53.709504,-1.90755
53.856267,-1.500996
53.634944,-1.749672
53.764436,-1.780608
53.689552,-1.828244
53.790795,-1.74662
53.579842,-1.613459
53.79434,-1.766182
53.821769,-1.443529
53.745362,-1.599507
53.915175,-1.945462
53.723573,-1.863417
53.807326,-1.469536
53.639982,-1.80001
53.72465,-1.861747
53.806065,-1.787831
53.82928,-1.713722
53.788416,-1.770617
53.700254,-1.695665
53.870924,-1.89883
53.802487,-1.861339
53.710667,-1.90179
53.826917,-1.582474
53.870862,-1.66614
53.778779,-1.567928
53.798485,-1.549355
53.855562,-1.908901
53.719856,-1.323944
53.846997,-1.592914
53.801492,-1.492081
53.94708,-1.94085
53.862579,-1.917705
53.80513,-1.726034
53.86197,-1.846545
53.796056,-1.548774
53.704781,-1.613527
53.830223,-1.776922
53.682318,-1.800112
53.845222,-1.549005
53.568958,-1.790681
53.687671,-1.833249
53.574893,-1.706533
53.867184,-1.668906
53.786915,-1.739965
53.70531,-1.670027
53.796486,-1.811259
53.856895,-1.500684
53.703227,-1.605361
53.68804,-1.840213
53.807701,-1.750618
53.806742,-1.765354
53.659396,-1.862717
53.651126,-1.798747
53.743715,-1.870933
53.771618,-1.731867
53.697327,-1.298254
53.808753,-1.509002
53.793161,-1.719281
53.686088,-1.614455
53.741199,-1.756016
53.721423,-1.755069
53.83663,-1.791324
53.797863,-1.829927
